constituency_no,constituency_name,total_electors,serial_no,candidate_name,sex,age,category,party,symbol,general_votes,postal_votes,total_votes,vote_pct,winner
28,KOZHIKODE SOUTH,157765,,NOTA,,,,NOTA,NOTA,585,18,603,0.51,FALSE
28,KOZHIKODE SOUTH,157765,5,ADV. MUBEENA,FEMALE,34,GENERAL,IND,FLUTE,503,10,513,0.43,FALSE
28,KOZHIKODE SOUTH,157765,6,P. HAREENDRANATH,MALE,51,GENERAL,DSJP,Television,392,18,410,0.34,FALSE
29,BEYPORE,208219,1,Adv. P. A MOHAMED RIYAS,MALE,45,GENERAL,CPI(M),"Hammer, Sickle and Star",80505,1660,82165,49.73,TRUE
29,BEYPORE,208219,2,Adv. P. M NIYAS,MALE,55,GENERAL,INC,Hand,52579,839,53418,32.33,FALSE
29,BEYPORE,208219,3,Adv. PRAKASHBABU,MALE,41,GENERAL,BJP,Lotus,25822,445,26267,15.9,FALSE
29,BEYPORE,208219,4,JAMAL CHALIYAM,MALE,41,GENERAL,SDPI,Scissors,2015,14,2029,1.23,FALSE
29,BEYPORE,208219,,NOTA,,,,NOTA,NOTA,601,20,621,0.38,FALSE
29,BEYPORE,208219,6,ABDUL GAFOOR K. K,MALE,48,GENERAL,BSP,Elephant,269,3,272,0.16,FALSE
29,BEYPORE,208219,7,P. P MUHAMMAD RIYAS S/o MAMUKKOYA,MALE,40,GENERAL,IND,Dish Antenna,160,5,165,0.1,FALSE
29,BEYPORE,208219,8,E.M NIYAS S/o SALEEM BABU,MALE,31,GENERAL,IND,Pen Nib with Seven Rays,159,3,162,0.1,FALSE
29,BEYPORE,208219,9,NIYAS K S/o KOYA KUNIYIL,MALE,48,GENERAL,IND,Coat,106,5,111,0.07,FALSE
30,KUNNAMANGALAM,232409,1,ADV. P. T. A RAHIM,MALE,72,GENERAL,IND,Glass Tumbler,82498,2640,85138,43.93,TRUE
30,KUNNAMANGALAM,232409,2,DINESH PERUMANNA,MALE,52,GENERAL,IND,Auto- Rickshaw,72998,1864,74862,38.62,FALSE
30,KUNNAMANGALAM,232409,3,ADV: V.K. SAJEEVAN,MALE,44,GENERAL,BJP,Lotus,27048,624,27672,14.28,FALSE
30,KUNNAMANGALAM,232409,4,ABDUL VAHID,MALE,53,GENERAL,SDPI,Scissors,1276,23,1299,0.67,FALSE
30,KUNNAMANGALAM,232409,5,E. P. ANWAR SADATH,MALE,46,GENERAL,WPOI,Gas Cylinder,1026,31,1057,0.55,FALSE
30,KUNNAMANGALAM,232409,6,DINESHAN PAKKATH,MALE,49,GENERAL,IND,Truck,972,49,1021,0.53,FALSE
30,KUNNAMANGALAM,232409,,NOTA,,,,NOTA,NOTA,851,13,864,0.45,FALSE
30,KUNNAMANGALAM,232409,8,ABDUL RAHEEM S/o. HASSAN KOYA,MALE,33,GENERAL,IND,BUCKET,725,13,738,0.38,FALSE
30,KUNNAMANGALAM,232409,9,BABU K G,MALE,75,GENERAL,IND,Kettle,715,9,724,0.37,FALSE
30,KUNNAMANGALAM,232409,10,DINESAN MUNDAKKAL,MALE,50,GENERAL,IND,Football,222,3,225,0.12,FALSE
30,KUNNAMANGALAM,232409,11,ABDUL RAHEEM P S/o. ABDUL KAREEM,MALE,37,GENERAL,IND,Balloon,210,12,222,0.11,FALSE
31,KODUVALLY,183551,1,DR. M.K MUNEER,MALE,58,GENERAL,IUML,Ladder,70193,2143,72336,47.86,TRUE
31,KODUVALLY,183551,2,KARAT RAZACK,MALE,55,GENERAL,IND,Glass Tumbler,64114,1878,65992,43.66,FALSE
31,KODUVALLY,183551,3,T BALASOMAN,MALE,52,GENERAL,BJP,Lotus,9227,271,9498,6.28,FALSE
31,KODUVALLY,183551,4,MUSTHAFA KOMMERI,MALE,39,GENERAL,SDPI,Scissors,1734,35,1769,1.17,FALSE
31,KODUVALLY,183551,5,ABDUL RAZAK K S/O AHMAD KUTTY,MALE,63,GENERAL,IND,BUCKET,379,2,381,0.25,FALSE
31,KODUVALLY,183551,6,ABDUL RAZAK S/O MUHAMMED,MALE,51,GENERAL,IND,Cup & Saucer,316,9,325,0.22,FALSE
31,KODUVALLY,183551,,NOTA,,,,NOTA,NOTA,265,4,269,0.18,FALSE
31,KODUVALLY,183551,8,MUNEER M.K S/O MUHAMMED,MALE,41,GENERAL,IND,Tongs 207 21 228 0.15 9 LAKSHMANAN.K.P.THAMARASSERY MALE 63 SC IND Television,102,2,104,0.07,FALSE
31,KODUVALLY,183551,10,SALEEM NECHOLE,MALE,56,GENERAL,IND,Football,91,1,92,0.06,FALSE
31,KODUVALLY,183551,11,ABDUL MUNEER,MALE,41,GENERAL,IND,Wall Hook,86,0,86,0.06,FALSE
31,KODUVALLY,183551,12,SHAHIN K C,MALE,29,GENERAL,SMFB,Crane,69,5,74,0.05,FALSE
32,THIRUVAMBADY,180570,1,Linto Joseph,MALE,28,GENERAL,CPI(M),"Hammer, Sickle and Star",66017,1850,67867,47.46,TRUE
32,THIRUVAMBADY,180570,2,C. P. Cheriya Muhammed,MALE,56,GENERAL,IUML,Ladder,61469,1755,63224,44.21,FALSE
32,THIRUVAMBADY,180570,3,Baby Ambattu,MALE,66,GENERAL,BJP,Lotus,7632,162,7794,5.45,FALSE
32,THIRUVAMBADY,180570,4,Sunny. V. Joseph,MALE,61,GENERAL,IND,Walking Stick,1800,47,1847,1.29,FALSE
32,THIRUVAMBADY,180570,5,K. P. Cheriya Muhammed S/o Kunhoyi,MALE,70,GENERAL,IND,Refrigerator,1100,21,1121,0.78,FALSE
32,THIRUVAMBADY,180570,6,Linto Joseph S/o Sali,MALE,25,GENERAL,IND,Ring,550,29,579,0.4,FALSE
32,THIRUVAMBADY,180570,,NOTA,,,,NOTA,NOTA,413,6,419,0.29,FALSE
32,THIRUVAMBADY,180570,8,Lenilal. T. D.,MALE,32,GENERAL,IND,Bead Necklace,78,2,80,0.06,FALSE
32,THIRUVAMBADY,180570,9,Prof.George Mathew Thottathimyalil,MALE,61,GENERAL,IND,Ganna Kisan,74,4,78,0.05,FALSE
33,KONDOTTY,205411,1,T V IBRAHIM,MALE,55,GENERAL,IUML,Ladder,81259,1500,82759,50.42,TRUE
33,KONDOTTY,205411,2,KATTUPARUTHY SULAIMAN HAJI,MALE,56,GENERAL,IND,Auto- Rickshaw,64015,1078,65093,39.66,FALSE
33,KONDOTTY,205411,3,SHEEBA UNNIKRISHNAN,FEMALE,42,GENERAL,BJP,Lotus,10904,210,11114,6.77,FALSE
33,KONDOTTY,205411,4,Razak PALERI,MALE,45,GENERAL,WPOI,Gas Cylinder,2505,74,2579,1.57,FALSE
33,KONDOTTY,205411,5,SIVADASAN T,MALE,43,SC,BSP,Elephant,893,15,908,0.55,FALSE
33,KONDOTTY,205411,6,SULAIMAN HAJI,MALE,60,GENERAL,IND,Air Conditioner,893,12,905,0.55,FALSE
33,KONDOTTY,205411,,NOTA,,,,NOTA,NOTA,552,2,554,0.34,FALSE
33,KONDOTTY,205411,8,C V IBRAHIM S/o MUHAMMED,MALE,51,GENERAL,IND,Window,230,3,233,0.14,FALSE
34,ERANAD,179951,1,P.K. Basheer,MALE,61,GENERAL,IUML,Ladder,75952,2124,78076,54.49,TRUE
34,ERANAD,179951,2,K.T. Abdurahiman,MALE,60,GENERAL,IND,Auto- Rickshaw,54218,1312,55530,38.76,FALSE
34,ERANAD,179951,3,Adv. C. Dinesh,MALE,45,GENERAL,BJP,Lotus,6509,174,6683,4.66,FALSE
34,ERANAD,179951,4,Velayudhan,MALE,62,SC,BSP,Elephant,1227,20,1247,0.87,FALSE
34,ERANAD,179951,5,Adv. Sebastian,MALE,63,GENERAL,IND,Walking Stick,1077,23,1100,0.77,FALSE
34,ERANAD,179951,,NOTA,,,,NOTA,NOTA,626,10,636,0.44,FALSE
35,NILAMBUR,226115,1,P.V. ANVAR,MALE,53,GENERAL,IND,Auto- Rickshaw,79505,1722,81227,46.9,TRUE
35,NILAMBUR,226115,2,ADV: V.V. PRAKASH,MALE,57,GENERAL,INC,Hand,76713,1814,78527,45.34,FALSE
35,NILAMBUR,226115,3,ADV. T. K ASHOKKUMAR,MALE,42,GENERAL,BJP,Lotus,8440,155,8595,4.96,FALSE
35,NILAMBUR,226115,4,K. BABU MANI,MALE,54,GENERAL,SDPI,Television,3249,32,3281,1.89,FALSE
35,NILAMBUR,226115,5,SAJADURAHMAN.C.P,MALE,31,GENERAL,IND,Walking Stick,554,5,559,0.32,FALSE
35,NILAMBUR,226115,6,ANILA MATHEW,FEMALE,52,GENERAL,ICSP,Tractor Chalata Kisan,501,8,509,0.29,FALSE
35,NILAMBUR,226115,,NOTA,,,,NOTA,NOTA,499,8,507,0.29,FALSE
36,WANDOOR,226658,1,A P ANILKUMAR,MALE,56,SC,INC,Hand,85776,1639,87415,51.44,TRUE
36,WANDOOR,226658,2,MIDHUNA P,FEMALE,28,SC,CPI(M),"Hammer, Sickle and Star",70548,1304,71852,42.28,FALSE
36,WANDOOR,226658,3,Dr. P C VIJAYAN,MALE,63,SC,BJP,Lotus,6929,128,7057,4.15,FALSE
36,WANDOOR,226658,4,KRISHNAN C,MALE,58,SC,WPOI,Gas Cylinder,2843,100,2943,1.73,FALSE
36,WANDOOR,226658,,NOTA,,,,NOTA,NOTA,660,4,664,0.39,FALSE
37,MANJERI,207051,1,Adv. U.A. LATHEEF,MALE,71,GENERAL,IUML,Ladder,77384,1452,78836,50.22,TRUE
37,MANJERI,207051,2,NAZAR DEBONA,MALE,60,GENERAL,CPI,Ears of Corn And Sickle,62881,1382,64263,40.93,FALSE
37,MANJERI,207051,3,P.R. RASMIL NATH,MALE,42,GENERAL,BJP,Lotus,11030,320,11350,7.23,FALSE
37,MANJERI,207051,4,PALATHINGAL ABOOBACKER,MALE,42,GENERAL,IND,Football,1332,9,1341,0.85,FALSE
37,MANJERI,207051,,NOTA,,,,NOTA,NOTA,1185,17,1202,0.77,FALSE
38,PERINTHALMANNA,218090,1,NAJEEB KANTHAPURAM,MALE,45,GENERAL,IUML,Ladder,75264,1266,76530,46.21,TRUE
38,PERINTHALMANNA,218090,2,K P M MUSTHAFA S/o MUHAMMEDALI HAJI,MALE,53,GENERAL,IND,Auto- Rickshaw,75067,1425,76492,46.19,FALSE
38,PERINTHALMANNA,218090,3,SUCHITHRA,FEMALE,41,GENERAL,BJP,Lotus,7846,175,8021,4.84,FALSE
38,PERINTHALMANNA,218090,4,ADV ABDUL AFSAL P T,MALE,53,GENERAL,IND,Walking Stick,897,9,906,0.55,FALSE
38,PERINTHALMANNA,218090,,NOTA,,,,NOTA,NOTA,856,11,867,0.52,FALSE
38,PERINTHALMANNA,218090,6,NAJEEB KUTTEERI,MALE,45,GENERAL,IND,Boat with Man and Sail,822,6,828,0.5,FALSE
38,PERINTHALMANNA,218090,7,MUHAMMED MUSTHAFA K P,MALE,39,GENERAL,IND,Cup & Saucer,747,4,751,0.45,FALSE
38,PERINTHALMANNA,218090,8,MUSTHAFA P K S/o SAIDALAVI,MALE,53,GENERAL,IND,CCTV Camera,738,12,750,0.45,FALSE
38,PERINTHALMANNA,218090,9,MUSTHAFA S/o MUHAMMED,MALE,52,GENERAL,IND,Football,469,2,471,0.28,FALSE
39,MANKADA,217930,1,MANJALAMKUZHI ALI,MALE,68,GENERAL,IUML,Ladder,81273,1958,83231,49.46,TRUE
39,MANKADA,217930,2,Adv. T.K. RASHEEDALI,MALE,50,GENERAL,CPI(M),"Hammer, Sickle and Star",75322,1663,76985,45.75,FALSE
39,MANKADA,217930,3,SAJESH ELAYIL,MALE,29,GENERAL,BJP,Lotus,6469,172,6641,3.95,FALSE
39,MANKADA,217930,,NOTA,,,,NOTA,NOTA,590,9,599,0.36,FALSE
39,MANKADA,217930,5,ALI S/o MUSTHAFA,MALE,32,GENERAL,IND,Helicopter,345,5,350,0.21,FALSE
39,MANKADA,217930,6,ALI S/o ALAVI HAJI,MALE,59,GENERAL,IND,Window,193,0,193,0.11,FALSE
39,MANKADA,217930,7,RASHEEDALI S/o MAMMUNNI,MALE,38,GENERAL,IND,CAN,168,15,183,0.11,FALSE
39,MANKADA,217930,8,M.ALI,MALE,66,GENERAL,IND,Refrigerator,81,5,86,0.05,FALSE
40,MALAPPURAM,212076,1,P. UBAIDULLA,MALE,61,GENERAL,IUML,Ladder,91470,1696,93166,57.57,TRUE
40,MALAPPURAM,212076,2,PALOLI ABDURAHIMAN,MALE,68,GENERAL,CPI(M),"Hammer, Sickle and Star",56814,1144,57958,35.82,FALSE
40,MALAPPURAM,212076,3,AREEKKAD SETHUMADHAVAN,MALE,46,GENERAL,BJP,Lotus,5755,128,5883,3.64,FALSE
40,MALAPPURAM,212076,4,E.C. AYISHA,FEMALE,60,GENERAL,WPOI,Gas Cylinder,3090,104,3194,1.97,FALSE
40,MALAPPURAM,212076,,NOTA,,,,NOTA,NOTA,983,11,994,0.61,FALSE
40,MALAPPURAM,212076,6,PRASOBH .T,MALE,28,SC,BSP,Elephant,319,2,321,0.2,FALSE
40,MALAPPURAM,212076,7,T.K. BOSE,MALE,60,SC,SUCI,Battery torch,309,0,309,0.19,FALSE
41,VENGARA,185377,1,P.K KUNJHALIKUTTY,MALE,69,GENERAL,IUML,Ladder,69283,1098,70381,53.5,TRUE
41,VENGARA,185377,2,P. JIJI,FEMALE,31,GENERAL,CPI(M),"Hammer, Sickle and Star",39150,635,39785,30.24,FALSE
41,VENGARA,185377,3,SABAH KUNDUPUZHAKKAL,MALE,50,GENERAL,IND,Football,11149,106,11255,8.56,FALSE
41,VENGARA,185377,4,PREMAN MASTER,MALE,57,GENERAL,BJP,Lotus,5853,115,5968,4.54,FALSE
41,VENGARA,185377,5,E.K. KUNHAHAMEDKUTTY MASTER,MALE,66,GENERAL,WPOI,Gas Cylinder,1984,67,2051,1.56,FALSE
41,VENGARA,185377,6,KEERAN,MALE,50,SC,BSP,Elephant,1057,3,1060,0.81,FALSE
41,VENGARA,185377,,NOTA,,,,NOTA,NOTA,779,8,787,0.6,FALSE
41,VENGARA,185377,8,ANANNYAHKUMARI ALEX,THIRD,28,GENERAL,DSJP,Television,132,3,135,0.1,FALSE
41,VENGARA,185377,9,ADIL ABDURAHIMAN THANGAL,MALE,30,GENERAL,IND,Auto- Rickshaw,124,5,129,0.1,FALSE
42,VALLIKKUNNU,198962,1,ABDUL HAMEED MASTER,MALE,73,GENERAL,IUML,Ladder,70342,1481,71823,47.43,TRUE
42,VALLIKKUNNU,198962,2,Prof. A.P. ABDUL VAHAB,MALE,61,GENERAL,INL,Football,56401,1306,57707,38.11,FALSE
42,VALLIKKUNNU,198962,3,PEETHAMBARAN PALAT,MALE,63,GENERAL,BJP,Lotus,19304,549,19853,13.11,FALSE
42,VALLIKKUNNU,198962,,NOTA,,,,NOTA,NOTA,1141,9,1150,0.76,FALSE
42,VALLIKKUNNU,198962,5,SASI KIZHAKKAN,MALE,49,SC,BSP,Elephant,845,36,881,0.58,FALSE
43,TIRURANGADI,197158,1,K P A MAJEED,MALE,71,GENERAL,IUML,Ladder,72579,920,73499,49.74,TRUE
43,TIRURANGADI,197158,2,NIYAS PULIKKALAKATH,MALE,48,GENERAL,IND,Football,63159,762,63921,43.26,FALSE
43,TIRURANGADI,197158,3,KALLIYATH SATHAR HAJI,MALE,68,GENERAL,BJP,Lotus,8128,186,8314,5.63,FALSE
43,TIRURANGADI,197158,,NOTA,,,,NOTA,NOTA,715,6,721,0.49,FALSE
43,TIRURANGADI,197158,5,NIYAS,MALE,35,GENERAL,IND,Auto- Rickshaw,480,7,487,0.33,FALSE
43,TIRURANGADI,197158,6,ABDUL MAJEED PANAKKAL,MALE,56,GENERAL,BSP,Elephant,300,3,303,0.21,FALSE
43,TIRURANGADI,197158,7,MOOSA JARATHINGAL,MALE,52,GENERAL,SWARAJ,Whistle,269,5,274,0.19,FALSE
43,TIRURANGADI,197158,8,CHANDRAN,MALE,49,GENERAL,IND,Cup & Saucer,129,3,132,0.09,FALSE
43,TIRURANGADI,197158,9,ABDURAHIM NAHA,MALE,62,GENERAL,IND,Scissors,119,1,120,0.08,FALSE
44,TANUR,196123,1,V.ABDURAHIMAN,MALE,59,GENERAL,NSC,Cup & Saucer,69633,1071,70704,46.34,TRUE
44,TANUR,196123,2,P.K.FIROS,MALE,41,GENERAL,IUML,Ladder,68810,909,69719,45.7,FALSE
44,TANUR,196123,3,K.NARAYANAN MASTER,MALE,56,GENERAL,BJP,Lotus,10371,219,10590,6.94,FALSE
44,TANUR,196123,,NOTA,,,,NOTA,NOTA,328,8,336,0.22,FALSE
44,TANUR,196123,5,FIROZ S/o Kunhumarakkar,MALE,50,GENERAL,IND,Plate Stand,244,3,247,0.16,FALSE
44,TANUR,196123,6,V.ABDURAHIMAN S/o Kathiyamu,MALE,60,GENERAL,IND,Ice Cream,220,4,224,0.15,FALSE
44,TANUR,196123,7,KUNHI MOHAMED MUTHANIKKAD BAPPUTTY,MALE,55,GENERAL,IND,Football,207,6,213,0.14,FALSE
44,TANUR,196123,8,MUEENUDHEEN,MALE,38,GENERAL,BSP,Elephant,183,0,183,0.12,FALSE
44,TANUR,196123,9,ABDURAHIMAN.V S/o Alavi Haji,MALE,65,GENERAL,IND,Cake,177,2,179,0.12,FALSE
44,TANUR,196123,10,ABDURAHIMAN.V S/o Muhammed,MALE,55,GENERAL,IND,Dish Antenna,100,2,102,0.07,FALSE
44,TANUR,196123,11,FIROZ S/o Avarankutty,MALE,40,GENERAL,IND,FLUTE,72,1,73,0.05,FALSE
45,TIRUR,229493,1,KURUKKOLI MOIDEEN,MALE,61,GENERAL,IUML,Ladder,80906,1408,82314,48.21,TRUE
45,TIRUR,229493,2,Adv. GAFOOR P LILLIS,MALE,51,GENERAL,CPI(M),"Hammer, Sickle and Star",73947,1153,75100,43.98,FALSE
45,TIRUR,229493,3,Dr. ABDUL SALAM M,MALE,68,GENERAL,BJP,Lotus,8933,164,9097,5.33,FALSE
45,TIRUR,229493,4,ASHRAF,MALE,49,GENERAL,SDPI,Scissors,2699,13,2712,1.59,FALSE
45,TIRUR,229493,5,MOIDEEN MEENTHRATHAKATH,MALE,63,GENERAL,IND,T.V. Remote,472,5,477,0.28,FALSE
45,TIRUR,229493,,NOTA,,,,NOTA,NOTA,416,1,417,0.24,FALSE
45,TIRUR,229493,7,ABOOBACKER SIDHEEK,MALE,49,GENERAL,IND,Walking Stick,233,7,240,0.14,FALSE
45,TIRUR,229493,8,MOIDEEN VALIYAKATH,MALE,58,GENERAL,IND,Window,167,2,169,0.1,FALSE
45,TIRUR,229493,9,ABDUL MAHROOF A.K,MALE,31,GENERAL,IND,Auto- Rickshaw,105,6,111,0.07,FALSE
45,TIRUR,229493,10,ABDUL GAFOOR PULIKKAL,MALE,40,GENERAL,IND,Dish Antenna,68,0,68,0.04,FALSE
45,TIRUR,229493,11,ABDUL GAFOOR VALIYA PEEDIKAKKAL,MALE,47,GENERAL,IND,Man Blowing Turha,33,4,37,0.02,FALSE
46,KOTTAKKAL,216518,1,PROF. ABID HUSSAIN THANGAL,MALE,60,GENERAL,IUML,Ladder,80061,1639,81700,51.08,TRUE
46,KOTTAKKAL,216518,2,N. A. MUHAMMED KUTTY (MAMMUTY),MALE,61,GENERAL,NCP,Clock,63739,1373,65112,40.71,FALSE
46,KOTTAKKAL,216518,3,P. P. GANESAN,MALE,50,GENERAL,BJP,Lotus,10556,240,10796,6.75,FALSE
46,KOTTAKKAL,216518,4,MOHAMED KUTTY,MALE,55,GENERAL,IND,Auto- Rickshaw,662,13,675,0.42,FALSE
46,KOTTAKKAL,216518,,NOTA,,,,NOTA,NOTA,664,4,668,0.42,FALSE
46,KOTTAKKAL,216518,6,BINDHU DEVARAJAN,FEMALE,53,GENERAL,IND,Almirah,477,4,481,0.3,FALSE
